elementCount,run,className,dataType,archetype,supportsStagedMutability,footprintInBytes,footprintInObjects,footprintInReferences
2,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,128,4,11
2,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,96,3,9
2,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,96,4,5
2,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,160,6,13
2,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,80,3,5
2,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,88,3,7
2,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,128,4,11
2,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,96,3,9
2,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,96,4,5
2,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,160,6,13
2,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,80,3,5
2,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,88,3,7
2,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,128,4,11
2,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,96,3,9
2,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,144,6,7
2,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,208,8,15
2,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,80,3,5
2,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,88,3,7
2,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,128,4,11
2,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,96,3,9
2,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,96,4,5
2,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,160,6,13
4,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,88,3,7
4,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,104,3,11
4,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,144,4,15
4,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,112,3,13
4,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,152,6,9
4,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,280,10,25
4,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,144,5,10
4,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,160,5,14
4,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,224,7,24
4,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,192,6,22
4,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,152,6,9
4,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,280,10,25
4,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,88,3,7
4,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,104,3,11
4,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,144,4,15
4,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,112,3,13
4,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,152,6,9
4,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,280,10,25
4,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,88,3,7
4,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,104,3,11
4,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,144,4,15
4,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,112,3,13
4,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,152,6,9
4,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,280,10,25
8,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,104,3,11
8,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,136,3,19
8,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,176,4,23
8,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,144,3,21
8,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,264,10,17
8,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,520,18,49
8,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,104,3,11
8,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,136,3,19
8,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,176,4,23
8,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,144,3,21
8,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,352,14,21
8,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,608,22,53
8,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,208,7,17
8,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,240,7,25
8,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,336,10,41
8,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,304,9,39
8,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,352,14,21
8,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,608,22,53
8,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,160,5,14
8,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,192,5,22
8,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,256,7,32
8,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,224,6,30
8,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,312,12,19
8,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,568,20,51
16,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,240,7,25
16,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,304,7,41
16,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,400,10,57
16,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,368,9,55
16,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,664,26,41
16,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1176,42,105
16,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,240,7,25
16,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,304,7,41
16,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,400,10,57
16,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,368,9,55
16,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,712,28,43
16,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1224,44,107
16,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,192,5,22
16,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,256,5,38
16,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,320,7,48
16,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,288,6,46
16,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,536,20,35
16,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1048,36,99
16,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,296,9,28
16,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,360,9,44
16,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,480,13,66
16,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,448,12,64
16,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,536,20,35
16,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1048,36,99
32,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,680,21,62
32,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,800,21,94
32,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,1432,49,160
32,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,1400,48,158
32,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1344,52,83
32,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,2368,84,211
32,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,632,19,59
32,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,744,19,91
32,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,1352,45,156
32,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,1320,44,154
32,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1288,50,81
32,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,2312,82,209
32,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,464,13,50
32,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,592,13,82
32,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,1376,48,147
32,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,1344,47,145
32,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1304,50,81
32,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,2328,82,209
32,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,568,17,56
32,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,696,17,88
32,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,1368,47,150
32,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,1336,46,148
32,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1296,50,81
32,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,2320,82,209
64,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1552,49,136
64,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1792,49,200
64,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2288,76,269
64,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2256,75,267
64,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,2736,106,169
64,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,4784,170,425
64,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1496,47,133
64,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1736,47,197
64,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2168,71,258
64,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2136,70,256
64,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,2864,112,175
64,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,4912,176,431
64,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1544,49,136
64,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1784,49,200
64,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2112,69,252
64,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2080,68,250
64,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,2656,102,165
64,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,4704,166,421
64,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1560,49,136
64,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1792,49,200
64,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2096,66,261
64,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2064,65,259
64,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,2880,112,175
64,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,4928,176,431
128,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2456,73,236
128,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,2936,73,364
128,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3040,86,419
128,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3008,85,417
128,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,5312,204,331
128,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,9408,332,843
128,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2512,75,239
128,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,2984,75,367
128,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2992,84,415
128,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2960,83,413
128,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,5304,204,331
128,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,9400,332,843
128,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2560,77,242
128,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,3048,77,370
128,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3192,91,438
128,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3160,90,436
128,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,5424,210,337
128,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,9520,338,849
128,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2576,77,242
128,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,3056,77,370
128,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3176,91,434
128,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3144,90,432
128,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,5216,200,327
128,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,9312,328,839
256,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,4280,123,439
256,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,5304,123,695
256,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5768,150,863
256,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5736,149,861
256,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,10208,390,645
256,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,18400,646,1669
256,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,3968,111,421
256,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,4976,111,677
256,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5328,134,813
256,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5296,133,811
256,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,9920,378,633
256,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,18112,634,1657
256,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,4016,113,424
256,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,5032,113,680
256,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5360,135,816
256,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5328,134,814
256,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,9744,370,625
256,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,17936,626,1649
256,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,4392,127,445
256,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,5400,127,701
256,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5976,158,885
256,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5944,157,883
256,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,9304,350,605
256,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,17496,606,1629
512,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,8528,245,878
512,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,10544,245,1390
512,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,13800,387,1960
512,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,13768,386,1958
512,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,20296,778,1289
512,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,36680,1290,3337
512,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,9136,269,914
512,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,11160,269,1426
512,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,13728,377,2004
512,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,13696,376,2002
512,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,19784,754,1265
512,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,36168,1266,3313
512,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,8768,255,893
512,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,10784,255,1405
512,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,14960,434,2073
512,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,14928,433,2071
512,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,20064,766,1277
512,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,36448,1278,3325
512,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,8208,233,860
512,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,10232,233,1372
512,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,13840,387,1978
512,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,13808,386,1976
512,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,20024,766,1277
512,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,36408,1278,3325
1024,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,21576,659,2011
1024,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,25456,659,3035
1024,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,42928,1454,5023
1024,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,42896,1453,5021
1024,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,43032,1662,2685
1024,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,75800,2686,6781
1024,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,21800,667,2023
1024,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,25664,667,3047
1024,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,42864,1447,5038
1024,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,42832,1446,5036
1024,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,43088,1664,2687
1024,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,75856,2688,6783
1024,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,20232,609,1936
1024,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,24144,609,2960
1024,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,42192,1439,4872
1024,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,42160,1438,4870
1024,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,42520,1640,2663
1024,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,75288,2664,6759
1024,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,21832,669,2026
1024,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,25728,669,3050
1024,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,42824,1446,5029
1024,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,42792,1445,5027
1024,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,43016,1662,2685
1024,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,75784,2686,6781
2048,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,44864,1369,4100
2048,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,52256,1369,6148
2048,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,64448,2073,7954
2048,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,64416,2072,7952
2048,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,89064,3446,5493
2048,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,154600,5494,13685
2048,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,44336,1353,4076
2048,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,51840,1353,6124
2048,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,64584,2082,7959
2048,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,64552,2081,7957
2048,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,89176,3452,5499
2048,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,154712,5500,13691
2048,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,46216,1425,4184
2048,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,53728,1425,6232
2048,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,66160,2138,8151
2048,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,66128,2137,8149
2048,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,90000,3490,5537
2048,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,155536,5538,13729
2048,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,45752,1407,4157
2048,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,53280,1407,6205
2048,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,65960,2135,8106
2048,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,65928,2134,8104
2048,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,89368,3458,5505
2048,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,154904,5506,13697
4096,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,81400,2429,7738
4096,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,96832,2429,11834
4096,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,100208,2867,13866
4096,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,100176,2866,13864
4096,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,169920,6526,10621
4096,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,300992,10622,27005
4096,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,81240,2419,7723
4096,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,96496,2419,11819
4096,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,98880,2811,13752
4096,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,98848,2810,13750
4096,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,169816,6516,10611
4096,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,300888,10612,26995
4096,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,81552,2429,7738
4096,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,96800,2429,11834
4096,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,99712,2849,13810
4096,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,99680,2848,13808
4096,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,170432,6544,10639
4096,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,301504,10640,27023
4096,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,81016,2417,7720
