elementCount,run,className,dataType,archetype,supportsStagedMutability,footprintInBytes,footprintInObjects,footprintInReferences
4096,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,152968,2429,11834
4096,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,176600,2849,13810
4096,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,176560,2848,13808
4096,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,242168,6544,10639
4096,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,438776,10640,27023
4096,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,119768,2417,7720
4096,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,152536,2417,11816
4096,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,177136,2860,13853
4096,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,177096,2859,13851
4096,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,240888,6504,10599
4096,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,437496,10600,26983
8192,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,203728,3839,13949
8192,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,269264,3839,22141
8192,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,321280,4628,27057
8192,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,321240,4627,27055
8192,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,451320,12056,20247
8192,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,844536,20248,53015
8192,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,205816,3897,14036
8192,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,271352,3897,22228
8192,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,326400,4734,27391
8192,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,326360,4733,27389
8192,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,451128,12050,20241
8192,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,844344,20242,53009
8192,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,204664,3865,13988
8192,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,270200,3865,22180
8192,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,323632,4674,27207
8192,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,323592,4673,27205
8192,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,452920,12106,20297
8192,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,846136,20298,53065
8192,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,207544,3945,14108
8192,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,273080,3945,22300
8192,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,328328,4779,27530
8192,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,328288,4778,27528
8192,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,452344,12088,20279
8192,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,845560,20280,53047
16384,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,432632,8377,28948
16384,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,563704,8377,45332
16384,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,821112,13135,65678
16384,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,821072,13134,65676
16384,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,920760,24678,41061
16384,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1707192,41062,106597
16384,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,431624,8349,28906
16384,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,562696,8349,45290
16384,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,823200,13204,65727
16384,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,823160,13203,65725
16384,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,923832,24774,41157
16384,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1710264,41158,106693
16384,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,429032,8277,28798
16384,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,560104,8277,45182
16384,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,820312,13157,65492
16384,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,820272,13156,65490
16384,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,918648,24612,40995
16384,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1705080,40996,106531
16384,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,429968,8303,28837
16384,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,561040,8303,45221
16384,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,821536,13168,65619
16384,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,821496,13167,65617
16384,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,923000,24748,41131
16384,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,1709432,41132,106667
32768,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1000456,20509,63530
32768,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1262600,20509,96298
32768,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2372728,46567,160348
32768,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2372688,46566,160346
32768,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1966200,53252,86019
32768,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,3539064,86020,217091
32768,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1003768,20601,63668
32768,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1265912,20601,96436
32768,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2378328,46737,160524
32768,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2378288,46736,160522
32768,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1962360,53132,85899
32768,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,3535224,85900,216971
32768,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,1002688,20571,63623
32768,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1264832,20571,96391
32768,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2363240,46337,159838
32768,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2363200,46336,159836
32768,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1968248,53316,86083
32768,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,3541112,86084,217155
32768,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,995920,20383,63341
32768,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,1258064,20383,96109
32768,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,2359488,46274,159539
32768,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,2359448,46273,159537
32768,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,1966648,53266,86033
32768,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,3539512,86034,217105
65536,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2144304,45001,133035
65536,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,2668584,45001,198570
65536,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3670568,68055,259924
65536,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3670528,68054,259922
65536,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,4059984,110491,176025
65536,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,7205664,176026,438165
65536,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2151440,45199,133333
65536,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,2675728,45199,198869
65536,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3678816,68222,260529
65536,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3678776,68221,260527
65536,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,4070136,110808,176343
65536,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,7215864,176344,438487
65536,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2150432,45171,133291
65536,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,2674720,45171,198827
65536,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3676608,68230,260123
65536,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3676568,68229,260121
65536,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,4056760,110390,175925
65536,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,7202488,175926,438069
65536,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,2150648,45177,133300
65536,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,2674936,45177,198836
65536,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,3671456,68052,260073
65536,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,3671416,68051,260071
65536,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,4060600,110510,176045
65536,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,7206328,176046,438189
131072,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,3818992,76957,246503
131072,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,4867544,76957,377572
131072,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5658520,91195,443084
131072,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5658480,91194,443082
131072,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,7722112,208549,339617
131072,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,14013424,339618,863893
131072,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,3826632,77169,246822
131072,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,4875192,77169,377892
131072,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5663736,91325,443394
131072,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5663696,91324,443392
131072,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,7724136,208612,339681
131072,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,14015496,339682,863961
131072,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,3830816,77285,246997
131072,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,4879384,77285,378068
131072,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5686048,91814,444805
131072,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5686008,91813,444803
131072,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,7718032,208421,339491
131072,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,14009440,339492,863775
131072,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,3832744,77339,247076
131072,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,4881296,77339,378145
131072,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,5675456,91598,444047
131072,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,5675416,91597,444045
131072,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,7708416,208121,339189
131072,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,13999728,339190,863465
262144,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,6612520,125429,450278
262144,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,8709608,125429,712414
262144,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,10463000,151849,878428
262144,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,10462960,151848,878426
262144,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,14468856,386618,648753
262144,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,27051384,648754,1697297
262144,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,6605456,125233,449983
262144,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,8702536,125233,712118
262144,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,10445448,151479,877250
262144,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,10445408,151478,877248
262144,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,14479696,386957,649091
262144,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,27062176,649092,1697631
262144,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,6618952,125609,450542
262144,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,8715992,125609,712672
262144,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,10473112,152117,878940
262144,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,10473072,152116,878938
262144,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,14489928,387278,649407
262144,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,27072168,649408,1697927
262144,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,6603544,125179,449906
262144,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,8700656,125179,712045
262144,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,10446688,151500,877359
262144,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,10446648,151499,877357
262144,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,14493424,387385,649523
262144,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,27076096,649524,1698079
524288,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,13728552,264847,921528
524288,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,17922624,264847,1445787
524288,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,25979192,413733,2083358
524288,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,25979152,413732,2083356
524288,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,29459632,789549,1313807
524288,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,54624064,1313808,3410843
524288,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,13753280,265537,922549
524288,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,17947240,265537,1446794
524288,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,26017000,414481,2086276
524288,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,26016960,414480,2086274
524288,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,29450112,789255,1313499
524288,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,54613872,1313500,3410479
524288,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,13717208,264531,921058
524288,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,17911312,264531,1445321
524288,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,26028640,415034,2085431
524288,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,26028600,415033,2085429
524288,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,29460048,789561,1313823
524288,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,54624672,1313824,3410875
524288,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,13726440,264789,921438
524288,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,17920488,264789,1445694
524288,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,25952824,412963,2082490
524288,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,25952784,412962,2082488
524288,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,29465592,789736,1313991
524288,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,54629880,1313992,3411015
1048576,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,31904328,653243,2028312
1048576,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,40291920,653243,3076761
1048576,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,75660760,1485841,5108640
1048576,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,75660720,1485840,5108638
1048576,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,62888672,1703159,2751607
1048576,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,113214224,2751608,6945403
1048576,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,31948192,654459,2030147
1048576,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,40335872,654459,3078607
1048576,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,75713232,1486806,5112821
1048576,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,75713192,1486805,5112819
1048576,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,62897688,1703438,2751897
1048576,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,113223768,2751898,6945737
1048576,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,31941800,654281,2029882
1048576,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,40329496,654281,3078344
1048576,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,75663448,1485471,5110314
1048576,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,75663408,1485470,5110312
1048576,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,62878696,1702844,2751305
1048576,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,113204872,2751306,6945153
1048576,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,31958552,654749,2030572
1048576,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,40346152,654749,3079022
1048576,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,75606168,1483657,5109098
1048576,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,75606128,1483656,5109096
1048576,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,62882120,1702954,2751403
1048576,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,113207720,2751404,6945203
2097152,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,68661224,1441335,4258648
2097152,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,85434400,1441335,6355295
2097152,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,117348104,2176513,8305974
2097152,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,117348064,2176512,8305972
2097152,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,129956880,3536991,5633637
2097152,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,230595936,5633638,14020225
2097152,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,68609264,1439887,4256497
2097152,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,85382608,1439887,6353165
2097152,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,117318912,2176044,8303467
2097152,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,117318872,2176043,8303465
2097152,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,129920152,3535838,5632505
2097152,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,230560216,5632506,14019177
2097152,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,68676000,1441743,4259271
2097152,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,85449264,1441743,6355929
2097152,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,117339736,2176149,8306566
2097152,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,117339696,2176148,8306564
2097152,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,129974920,3537552,5634209
2097152,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,230614504,5634210,14020841
2097152,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,68663296,1441395,4258727
2097152,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,85436384,1441395,6355363
2097152,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,117325016,2175679,8306092
2097152,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,117324976,2175678,8306090
2097152,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,129997720,3538270,5634905
2097152,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,230636248,5634906,14021449
4194304,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,122208472,2463069,7886852
4194304,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,155746472,2463069,12079102
4194304,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,180883728,2916714,14160395
4194304,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,180883688,2916713,14160393
4194304,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,246556360,6656824,10849073
4194304,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,447784360,10849074,27618073
4194304,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,122251440,2464245,7888695
4194304,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,155790072,2464245,12081024
4194304,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,180960008,2918537,14165050
4194304,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,180959968,2918536,14165048
4194304,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,246540384,6656305,10848633
4194304,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,447772176,10848634,27617949
4194304,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,122216800,2463303,7887191
4194304,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,155754704,2463303,12079429
4194304,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,180924200,2917741,14162470
4194304,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,180924160,2917740,14162468
4194304,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,246510632,6655398,10847635
4194304,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,447738056,10847636,27616587
4194304,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,122260440,2464537,7888944
4194304,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,155797560,2464537,12081084
4194304,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,181003440,2919574,14167663
4194304,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,181003400,2919573,14167661
4194304,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,246492376,6654852,10846991
4194304,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,447715096,10846992,27615551
8388608,0,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,210041672,3972163,14338720
8388608,0,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,277085488,3972163,22719197
8388608,0,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,331855616,4803730,27892839
8388608,0,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,331855576,4803729,27892837
8388608,0,scala.collection.immutable.HashSet,SET,PERSISTENT,false,462272128,12350885,20731361
8388608,0,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,864535024,20731362,54253269
8388608,1,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,210121376,3974367,14342071
8388608,1,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,277165552,3974367,22722593
8388608,1,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,331989536,4806456,27902001
8388608,1,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,331989496,4806455,27901999
8388608,1,scala.collection.immutable.HashSet,SET,PERSISTENT,false,462297864,12351678,20732199
8388608,1,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,864562920,20732200,54254287
8388608,2,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,210002688,3971131,14336943
8388608,2,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,277044672,3971131,22717191
8388608,2,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,331774344,4801931,27887174
8388608,2,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,331774304,4801930,27887172
8388608,2,scala.collection.immutable.HashSet,SET,PERSISTENT,false,462236728,12349836,20730083
8388608,2,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,864488632,20730084,54251075
8388608,3,org.eclipse.imp.pdb.facts.util.TrieSet_5Bits,SET,PERSISTENT,false,210203944,3976695,14345408
8388608,3,org.eclipse.imp.pdb.facts.util.TrieMap_5Bits,MAP,PERSISTENT,false,277246880,3976695,22725775
8388608,3,clojure.lang.PersistentHashSet,SET,PERSISTENT,true,332175952,4810534,27914551
8388608,3,clojure.lang.PersistentHashMap,MAP,PERSISTENT,true,332175912,4810533,27914549
8388608,3,scala.collection.immutable.HashSet,SET,PERSISTENT,false,462313936,12352219,20732585
8388608,3,scala.collection.immutable.HashMap,MAP,PERSISTENT,false,864571552,20732586,54254053
